Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10
train_S2_p;backward_3;transe;100;0.5;1;no_reasoner;[13.687634706497192, 0.11310728916541149];[3.3467, 0.002];[1.5517, 0.004];[5.1416, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;dcr;[22.953922271728516, 0.12167646427335725];[0.0229, 0.0002];[0.012, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4682, 0.0149];[0.4578, 0.0153];[0.457, 0.0146];[0.8158, 0.0192];[0.746, 0.0242];[0.846, 0.0326];[0.912, 0.0349];[0.992, 0.004];[0.8157, 0.0191];[0.746, 0.0242];[0.846, 0.0326];[0.912, 0.0349];[0.994, 0.0049];[0.4751, 0.0339];[0.465, 0.0347];[0.4637, 0.0331];[0.8228, 0.0198];[0.728, 0.0299];[0.904, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.8228, 0.0198];[0.728, 0.0299];[0.904, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;r2n;[24.43304839134216, 10.556344553122518];[0.0131, 0.0002];[0.012, 0.0002];[0.0142, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4314, 0.0159];[0.4318, 0.0158];[0.431, 0.0161];[0.8029, 0.0157];[0.726, 0.0301];[0.84, 0.0141];[0.902, 0.0331];[0.996, 0.0049];[0.803, 0.0158];[0.726, 0.0301];[0.84, 0.0141];[0.904, 0.035];[0.996, 0.0049];[0.4702, 0.0287];[0.4702, 0.0287];[0.4702, 0.0287];[0.8143, 0.0186];[0.708, 0.0204];[0.904, 0.0294];[1.0, 0.0];[1.0, 0.0];[0.8143, 0.0186];[0.708, 0.0204];[0.904, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;sbr;[16.23180499076843, 0.08536438523635874];[0.0236, 0.0015];[0.023, 0.0019];[0.0242, 0.0031];[0.9998, 0.0003];[0.9996, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9994, 0.0006];[0.999, 0.0009];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.5062, 0.0274];[0.439, 0.022];[0.5735, 0.0363];[0.7676, 0.0151];[0.686, 0.0224];[0.786, 0.0174];[0.874, 0.0432];[0.99, 0.011];[0.8143, 0.0196];[0.732, 0.0271];[0.862, 0.0098];[0.93, 0.0179];[0.996, 0.0049];[0.5718, 0.0372];[0.5311, 0.0454];[0.6125, 0.0573];[0.7598, 0.0122];[0.636, 0.0196];[0.856, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.8814, 0.0389];[0.812, 0.0574];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;rnm;[16.6238196849823, 0.04532870594299101];[0.0143, 0.0003];[0.012, 0.0002];[0.0165, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4486, 0.0133];[0.4495, 0.0142];[0.4476, 0.0125];[0.8123, 0.0229];[0.742, 0.0293];[0.842, 0.0371];[0.908, 0.0371];[0.994, 0.0049];[0.8131, 0.0228];[0.742, 0.0293];[0.842, 0.0371];[0.914, 0.0413];[0.998, 0.004];[0.4485, 0.0276];[0.4557, 0.0325];[0.4413, 0.0243];[0.8275, 0.0211];[0.732, 0.0271];[0.904, 0.0408];[1.0, 0.0];[1.0, 0.0];[0.8295, 0.0206];[0.732, 0.0271];[0.916, 0.0427];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;gsbr;[22.637319469451903, 10.882824503465551];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4581, 0.0137];[0.4581, 0.0137];[0.4581, 0.0137];[0.8124, 0.0228];[0.742, 0.0293];[0.846, 0.0344];[0.91, 0.039];[0.994, 0.0049];[0.8124, 0.0228];[0.742, 0.0293];[0.846, 0.0344];[0.91, 0.039];[0.994, 0.0049];[0.468, 0.0347];[0.468, 0.0347];[0.468, 0.0347];[0.8276, 0.0216];[0.732, 0.0271];[0.908, 0.0431];[1.0, 0.0];[1.0, 0.0];[0.8276, 0.0216];[0.732, 0.0271];[0.908, 0.0431];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;cdcr;[26.962794399261476, 0.3227319708802334];[0.0297, 0.0055];[0.0186, 0.0054];[0.0192, 0.0057];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9997, 0.0004];[0.9992, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4972, 0.0373];[0.4497, 0.015];[0.5231, 0.0665];[0.7868, 0.0409];[0.71, 0.051];[0.818, 0.0571];[0.89, 0.0395];[0.992, 0.0075];[0.8172, 0.0166];[0.736, 0.0314];[0.866, 0.028];[0.928, 0.0264];[0.996, 0.0049];[0.535, 0.0695];[0.5101, 0.064];[0.5384, 0.091];[0.7821, 0.0408];[0.664, 0.048];[0.876, 0.0686];[1.0, 0.0];[1.0, 0.0];[0.8676, 0.0433];[0.784, 0.0686];[0.952, 0.0098];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;complex;100;0.5;1;no_reasoner;[14.63196849822998, 0.07744552890849621];[2.5768, 0.0001];[0.012, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6041, 0.0084];[0.3327, 0.0149];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9302, 0.0039];[0.4581, 0.0077];[1.4023, 0.0];[0.8116, 0.0224];[0.738, 0.0319];[0.838, 0.0279];[0.91, 0.0385];[0.99, 0.0063];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7827, 0.019];[0.4804, 0.038];[3.085, 0.0];[0.8266, 0.0212];[0.724, 0.0294];[0.912, 0.0204];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;dcr;[26.678901624679565, 11.218548458447247];[0.0229, 0.0002];[0.012, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4318, 0.0096];[0.4217, 0.0089];[0.4203, 0.0102];[0.8146, 0.0086];[0.746, 0.008];[0.848, 0.0232];[0.906, 0.0174];[0.992, 0.0075];[0.8146, 0.0086];[0.746, 0.008];[0.848, 0.0232];[0.906, 0.0174];[0.994, 0.0049];[0.4699, 0.0425];[0.4605, 0.0439];[0.4578, 0.0411];[0.8335, 0.0059];[0.744, 0.008];[0.912, 0.016];[1.0, 0.0];[1.0, 0.0];[0.8335, 0.0059];[0.744, 0.008];[0.912, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;r2n;[17.027665281295775, 0.08756840467966463];[0.0131, 0.0002];[0.012, 0.0002];[0.0142, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3802, 0.0187];[0.3806, 0.0187];[0.3798, 0.0186];[0.8154, 0.0038];[0.75, 0.0063];[0.84, 0.0126];[0.9, 0.0167];[0.994, 0.0049];[0.8176, 0.0059];[0.754, 0.0102];[0.84, 0.0126];[0.9, 0.0167];[0.99, 0.0063];[0.431, 0.0469];[0.431, 0.0468];[0.4309, 0.0469];[0.8379, 0.0118];[0.756, 0.015];[0.92, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.8379, 0.0118];[0.756, 0.015];[0.92, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;sbr;[14.947365188598633, 1.168580646109289];[0.0253, 0.0015];[0.022, 0.0016];[0.0287, 0.0027];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9991, 0.0012];[0.9978, 0.0021];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4271, 0.0135];[0.3849, 0.0151];[0.4693, 0.013];[0.7753, 0.0126];[0.696, 0.015];[0.81, 0.0346];[0.89, 0.021];[0.992, 0.0075];[0.82, 0.0159];[0.738, 0.0223];[0.884, 0.028];[0.946, 0.008];[0.996, 0.0049];[0.4835, 0.0291];[0.4887, 0.0196];[0.4782, 0.0393];[0.76, 0.0192];[0.624, 0.0294];[0.88, 0.0126];[1.0, 0.0];[1.0, 0.0];[0.8654, 0.049];[0.788, 0.0786];[0.936, 0.0265];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;rnm;[26.31499400138855, 13.816288421216198];[0.0145, 0.0003];[0.0121, 0.0002];[0.0169, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4131, 0.0084];[0.4135, 0.0078];[0.4127, 0.0094];[0.8203, 0.0095];[0.754, 0.008];[0.842, 0.0232];[0.91, 0.0126];[0.994, 0.0049];[0.8208, 0.0096];[0.754, 0.008];[0.842, 0.0232];[0.916, 0.0136];[0.994, 0.0049];[0.4339, 0.0409];[0.4436, 0.0464];[0.4242, 0.0358];[0.8311, 0.0047];[0.74, 0.0126];[0.928, 0.016];[1.0, 0.0];[1.0, 0.0];[0.837, 0.0062];[0.744, 0.015];[0.94, 0.0179];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;gsbr;[15.308203744888306, 0.18816004565525424];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4194, 0.0086];[0.4194, 0.0086];[0.4194, 0.0086];[0.8172, 0.0088];[0.752, 0.0075];[0.84, 0.0219];[0.91, 0.0179];[0.994, 0.0049];[0.8172, 0.0088];[0.752, 0.0075];[0.84, 0.0219];[0.91, 0.0179];[0.994, 0.0049];[0.4566, 0.0462];[0.4566, 0.0462];[0.4566, 0.0462];[0.8284, 0.0081];[0.736, 0.0196];[0.928, 0.016];[1.0, 0.0];[1.0, 0.0];[0.8284, 0.0081];[0.736, 0.0196];[0.928, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;cdcr;[24.856869888305663, 0.2511809146471113];[0.031, 0.0067];[0.0176, 0.0046];[0.0228, 0.0087];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9994, 0.0008];[0.999, 0.0016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4393, 0.0125];[0.4033, 0.0301];[0.4537, 0.0164];[0.7895, 0.0184];[0.714, 0.0233];[0.822, 0.0248];[0.894, 0.0206];[0.992, 0.0075];[0.8141, 0.0108];[0.728, 0.0194];[0.852, 0.0204];[0.924, 0.0215];[0.998, 0.004];[0.4799, 0.0377];[0.4706, 0.0387];[0.4677, 0.0388];[0.7985, 0.0375];[0.684, 0.0674];[0.9, 0.0219];[1.0, 0.0];[1.0, 0.0];[0.8415, 0.0044];[0.756, 0.008];[0.924, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;distmult;100;0.5;1;no_reasoner;[12.972004556655884, 0.07143500075187968];[2.5768, 0.0001];[0.0121, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6041, 0.0084];[0.3327, 0.0149];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9143, 0.0101];[0.4264, 0.0203];[1.4023, 0.0];[0.8188, 0.0042];[0.752, 0.0075];[0.84, 0.0141];[0.898, 0.0147];[0.99, 0.0063];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7793, 0.0193];[0.4735, 0.0386];[3.085, 0.0];[0.8349, 0.0189];[0.752, 0.0271];[0.916, 0.0294];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;dcr;[27.578735876083375, 11.858677372158091];[1.537, 0.0078];[1.5488, 0.0078];[1.5035, 0.0078];[0.6164, 0.0079];[0.3411, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6228, 0.0061];[0.3515, 0.0116];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4414, 0.0344];[0.4261, 0.0078];[0.4352, 0.0635];[0.6348, 0.0216];[0.536, 0.0174];[0.652, 0.0426];[0.73, 0.0374];[0.944, 0.0162];[0.6823, 0.0187];[0.582, 0.016];[0.712, 0.0412];[0.796, 0.0258];[0.966, 0.008];[0.7338, 0.054];[0.9225, 0.026];[0.5234, 0.1168];[0.7379, 0.0337];[0.596, 0.0445];[0.832, 0.0483];[1.0, 0.0];[1.0, 0.0];[0.8333, 0.0157];[0.716, 0.0196];[0.948, 0.0271];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;r2n;[17.43108735084534, 0.07173117325847343];[1.4946, 0.0068];[1.5488, 0.0078];[1.4404, 0.0076];[0.6164, 0.0079];[0.3411, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.616, 0.0127];[0.3397, 0.0231];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4116, 0.0051];[0.4261, 0.0078];[0.3972, 0.0036];[0.6348, 0.0216];[0.536, 0.0174];[0.652, 0.0426];[0.73, 0.0374];[0.944, 0.0162];[0.6336, 0.0107];[0.54, 0.0063];[0.638, 0.0343];[0.728, 0.0299];[0.96, 0.0063];[0.888, 0.0275];[0.9225, 0.026];[0.8535, 0.0297];[0.7379, 0.0337];[0.596, 0.0445];[0.832, 0.0483];[1.0, 0.0];[1.0, 0.0];[0.7469, 0.0416];[0.624, 0.0599];[0.808, 0.0515];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;sbr;[15.197558450698853, 0.11155270093384374];[1.5472, 0.0076];[1.5488, 0.0078];[1.5457, 0.0074];[0.6164, 0.0079];[0.3411, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6131, 0.0065];[0.336, 0.0101];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4189, 0.0076];[0.4261, 0.0078];[0.4117, 0.0076];[0.6348, 0.0216];[0.536, 0.0174];[0.652, 0.0426];[0.73, 0.0374];[0.944, 0.0162];[0.6368, 0.0103];[0.54, 0.0167];[0.652, 0.0306];[0.73, 0.0179];[0.95, 0.0141];[0.8909, 0.0226];[0.9225, 0.026];[0.8592, 0.021];[0.7379, 0.0337];[0.596, 0.0445];[0.832, 0.0483];[1.0, 0.0];[1.0, 0.0];[0.7459, 0.0351];[0.62, 0.049];[0.804, 0.0637];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;rnm;[21.838177585601805, 12.285481544640648];[1.5479, 0.0077];[1.5488, 0.0078];[1.547, 0.0075];[0.6164, 0.0079];[0.3411, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6151, 0.0079];[0.3397, 0.0131];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4218, 0.0075];[0.4261, 0.0078];[0.4175, 0.0074];[0.6348, 0.0216];[0.536, 0.0174];[0.652, 0.0426];[0.73, 0.0374];[0.944, 0.0162];[0.6339, 0.0189];[0.536, 0.0174];[0.65, 0.0385];[0.726, 0.035];[0.948, 0.0194];[0.9034, 0.0235];[0.9225, 0.026];[0.8842, 0.022];[0.7379, 0.0337];[0.596, 0.0445];[0.832, 0.0483];[1.0, 0.0];[1.0, 0.0];[0.7411, 0.0302];[0.6, 0.042];[0.828, 0.0627];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;gsbr;[16.07399640083313, 0.13042692341925496];[1.5472, 0.0076];[1.5488, 0.0078];[1.5457, 0.0074];[0.6164, 0.0079];[0.3411, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6134, 0.0065];[0.336, 0.0101];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4189, 0.0076];[0.4261, 0.0078];[0.4117, 0.0076];[0.6348, 0.0216];[0.536, 0.0174];[0.652, 0.0426];[0.73, 0.0374];[0.944, 0.0162];[0.6373, 0.0105];[0.54, 0.0167];[0.652, 0.0306];[0.73, 0.0141];[0.95, 0.0141];[0.8909, 0.0226];[0.9225, 0.026];[0.8592, 0.021];[0.7379, 0.0337];[0.596, 0.0445];[0.832, 0.0483];[1.0, 0.0];[1.0, 0.0];[0.7474, 0.0373];[0.624, 0.0463];[0.804, 0.0637];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;cdcr;[25.30142812728882, 0.17335363233013476];[1.5849, 0.0265];[1.5488, 0.0078];[1.5987, 0.0489];[0.6164, 0.0079];[0.3411, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6129, 0.0075];[0.3329, 0.0132];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6151, 0.1224];[0.4261, 0.0078];[0.7819, 0.247];[0.6348, 0.0216];[0.536, 0.0174];[0.652, 0.0426];[0.73, 0.0374];[0.944, 0.0162];[0.655, 0.0295];[0.546, 0.0224];[0.682, 0.0591];[0.776, 0.0582];[0.966, 0.0102];[1.033, 0.2286];[0.9225, 0.026];[1.1212, 0.4438];[0.7379, 0.0337];[0.596, 0.0445];[0.832, 0.0483];[1.0, 0.0];[1.0, 0.0];[0.7583, 0.0164];[0.604, 0.0294];[0.872, 0.0271];[1.0, 0.0];[1.0, 0.0]
train_S3_p;known;transe;100;0.5;1;no_reasoner;[20.063205194473266, 12.429047073144668];[3.3449, 0.0041];[1.5482, 0.0082];[5.1416, 0.0];[0.6116, 0.0076];[0.3354, 0.0134];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6041, 0.0084];[0.3327, 0.0149];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9129, 0.0053];[0.4235, 0.0106];[1.4023, 0.0];[0.6402, 0.0196];[0.544, 0.0162];[0.646, 0.0445];[0.738, 0.0343];[0.96, 0.0179];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S3_p;backward_1;complex;100;0.5;1;dcr;[31.746305656433105, 0.30547763191993954];[0.0228, 0.0001];[0.012, 0.0001];[0.0121, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4606, 0.0118];[0.45, 0.0117];[0.4496, 0.0119];[0.8067, 0.0237];[0.732, 0.0366];[0.844, 0.025];[0.918, 0.0354];[0.994, 0.0049];[0.8068, 0.0238];[0.732, 0.0366];[0.844, 0.025];[0.918, 0.0354];[0.996, 0.0049];[0.5037, 0.0298];[0.4937, 0.0291];[0.4921, 0.0305];[0.8125, 0.0099];[0.708, 0.0271];[0.88, 0.0358];[1.0, 0.0];[1.0, 0.0];[0.8128, 0.01];[0.708, 0.0271];[0.884, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S3_p;backward_1;complex;100;0.5;1;r2n;[26.878516674041748, 0.3891478046566648];[0.0132, 0.0002];[0.012, 0.0001];[0.0144, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4385, 0.0143];[0.4387, 0.0144];[0.4382, 0.0141];[0.8109, 0.0211];[0.742, 0.0312];[0.838, 0.0279];[0.902, 0.0312];[0.994, 0.008];[0.8109, 0.0212];[0.742, 0.0312];[0.838, 0.0279];[0.902, 0.0312];[0.994, 0.008];[0.4981, 0.0289];[0.5009, 0.0286];[0.4952, 0.0293];[0.8039, 0.0094];[0.7, 0.0219];[0.86, 0.0438];[1.0, 0.0];[1.0, 0.0];[0.8085, 0.013];[0.708, 0.0204];[0.864, 0.0463];[1.0, 0.0];[1.0, 0.0]
train_S3_p;backward_1;complex;100;0.5;1;sbr;[25.719839143753052, 0.5703147342085472];[0.0157, 0.0003];[0.0138, 0.0002];[0.0176, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0003];[0.9994, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4673, 0.0071];[0.448, 0.0102];[0.4866, 0.0051];[0.8069, 0.0282];[0.734, 0.0413];[0.842, 0.0306];[0.908, 0.0306];[0.994, 0.0049];[0.8604, 0.0182];[0.798, 0.0248];[0.904, 0.0242];[0.954, 0.0224];[0.996, 0.0049];[0.4501, 0.031];[0.5005, 0.0331];[0.3997, 0.0321];[0.8021, 0.0135];[0.692, 0.0371];[0.872, 0.0412];[1.0, 0.0];[1.0, 0.0];[0.9099, 0.0228];[0.848, 0.0271];[0.96, 0.0283];[1.0, 0.0];[1.0, 0.0]
train_S3_p;backward_1;complex;100;0.5;1;rnm;[32.2706958770752, 12.539385018266268];[0.0126, 0.0002];[0.012, 0.0001];[0.0131, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4485, 0.0092];[0.4526, 0.0095];[0.4445, 0.0096];[0.8076, 0.0222];[0.734, 0.0344];[0.846, 0.0301];[0.912, 0.036];[0.994, 0.0049];[0.8086, 0.0223];[0.734, 0.0344];[0.846, 0.0301];[0.92, 0.042];[0.996, 0.0049];[0.4692, 0.0266];[0.4903, 0.0275];[0.4482, 0.0305];[0.8118, 0.0129];[0.704, 0.0294];[0.888, 0.0325];[1.0, 0.0];[1.0, 0.0];[0.8133, 0.0129];[0.704, 0.0294];[0.896, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S3_p;backward_1;complex;100;0.5;1;gsbr;[26.266856384277343, 0.2738486945907998];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4535, 0.0093];[0.4535, 0.0093];[0.4535, 0.0093];[0.8073, 0.0221];[0.734, 0.0344];[0.844, 0.0301];[0.912, 0.0354];[0.994, 0.0049];[0.8073, 0.0221];[0.734, 0.0344];[0.844, 0.0301];[0.912, 0.0354];[0.994, 0.0049];[0.4914, 0.0272];[0.4914, 0.0272];[0.4914, 0.0272];[0.8108, 0.0131];[0.704, 0.0294];[0.884, 0.0294];[1.0, 0.0];[1.0, 0.0];[0.8108, 0.0131];[0.704, 0.0294];[0.884, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S3_p;backward_1;complex;100;0.5;1;cdcr;[34.55372323989868, 0.2140186614346988];[0.0235, 0.0015];[0.0124, 0.0008];[0.0131, 0.0022];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4657, 0.0072];[0.4503, 0.0114];[0.4596, 0.012];[0.8048, 0.0222];[0.73, 0.0346];[0.844, 0.0287];[0.912, 0.0354];[0.994, 0.0049];[0.812, 0.0334];[0.74, 0.0469];[0.85, 0.0405];[0.918, 0.0431];[0.996, 0.0049];[0.4934, 0.0449];[0.4937, 0.0292];[0.4715, 0.0639];[0.8125, 0.0122];[0.708, 0.0271];[0.88, 0.0358];[1.0, 0.0];[1.0, 0.0];[0.8377, 0.0526];[0.744, 0.0731];[0.896, 0.0599];[1.0, 0.0];[1.0, 0.0]
